Viewer_ID,Live_ID,Streamer_ID,Viewer_Age,Viewer_Gender,Viewer_Country,Viewer_Device_Brand,Viewer_Device_Price,Account_Age_Days,Accumulated_Watch_Count,Accumulated_Watch_Duration,Is_Live_Streamer,Is_Photo_Author,Watch_Time,Click_Count,Comment_Count,Like_Count,Gift_Count,Gift_Value,Has_Comment,Has_Like,Has_Gift,Interaction_Count,Like_Rate,Comment_Rate,Gift_Rate,Engagement_Score,Engagement_Level,Streamer_Gender,Streamer_Age,Log_Watch_Time,Log_Click_Count,Log_Comment_Count,Log_Like_Count,Log_Gift_Count,Log_Gift_Value,Z_Watch_Time,Z_Click_Count,Z_Comment_Count,Z_Like_Count,Z_Gift_Count,Z_Gift_Value,Watch_Time_Level,Like_Behavior,Comment_Behavior,Gift_Behavior,Gift_Value_Level
67,10321380,314545,41-49,M,China,OPPO,2000-4000,1842,100000-500000,1000000000-5000000000,1,1,1828,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0046,Low,F,41-49,7.511524648390866,0.6931471805599453,0.0,0.0,0.0,0.0,-0.7685437556392967,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
67,10465966,290319,41-49,M,China,OPPO,2000-4000,1842,100000-500000,1000000000-5000000000,1,1,5469,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.4428,Medium,F,31-40,8.607033895416027,0.6931471805599453,0.0,0.0,0.0,0.0,-0.19125574811143614,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
67,10475885,332018,41-49,M,China,OPPO,2000-4000,1842,100000-500000,1000000000-5000000000,1,1,20593,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.9731,High,F,18-23,9.932755050216697,0.6931471805599453,0.0,0.0,0.0,0.0,0.5073444016094685,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
67,10634474,358701,41-49,M,China,OPPO,2000-4000,1842,100000-500000,1000000000-5000000000,1,1,8112,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.6005,Medium,F,31-40,9.001222992395064,0.6931471805599453,0.0,0.0,0.0,0.0,0.01646558240418701,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
67,11140298,383417,41-49,M,China,OPPO,2000-4000,1842,100000-500000,1000000000-5000000000,1,1,19935,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.9601,High,F,31-40,9.90028242158718,0.6931471805599453,0.0,0.0,0.0,0.0,0.49023267103153817,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
67,11172302,362362,41-49,M,China,OPPO,2000-4000,1842,100000-500000,1000000000-5000000000,1,1,17626,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.9109,High,F,31-40,9.777187096419954,0.6931471805599453,0.0,0.0,0.0,0.0,0.42536653211509523,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
67,11273086,171417,41-49,M,China,OPPO,2000-4000,1842,100000-500000,1000000000-5000000000,1,1,2035,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0475,Low,F,31-40,7.618742377670413,0.6931471805599453,0.0,0.0,0.0,0.0,-0.7120444522554797,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
67,11594740,432363,41-49,M,China,OPPO,2000-4000,1842,100000-500000,1000000000-5000000000,1,1,10193,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.6918,Medium,F,41-49,9.229554590899987,0.6931471805599453,0.0,0.0,0.0,0.0,0.13678687947629734,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
69,3777601,198721,50+,M,China,XIAOMI,1000-2000,1491,50000-100000,0-1000000000,1,1,1957759,1,1,1,1,202,1,1,1,3,3.064728600404851e-05,3.064728600404851e-05,3.064728600404851e-05,6.6728,High,M,12-17,14.48731152050462,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,5.313205979041787,2.907407054704767,-0.32613393012780506,4.932438691789455,4.776307491882421,8.221717999936317,15.617876655373502,Long,Liked,Commented,Gifted,High_Gift
73,4899936,183871,12-17,F,China,OPPO,1000-2000,1193,0-50000,0-1000000000,0,1,8617,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.6246,Medium,M,12-17,9.061608318175784,0.6931471805599453,0.0,0.0,0.0,0.0,0.04828614850030494,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
73,10469507,115011,12-17,F,China,OPPO,1000-2000,1193,0-50000,0-1000000000,0,1,475535,1,0,1,0,0,0,1,0,1,0.0001261736780678604,0.0,0.0,5.3675,High,F,12-17,13.072197867880922,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,2.161700760424765,-0.32613393012780506,-0.19115831293500873,4.776307491882421,-0.11966752387194891,-0.09505241341447639,Long,Liked,No_Comment,No_Gift,No_Gift
74,1215447,26784,18-23,M,China,OPPO,1000-2000,1403,50000-100000,1000000000-5000000000,1,1,40728,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.2459,High,F,18-23,10.61469564841373,0.6931471805599453,0.0,0.0,0.0,0.0,0.8666988573153822,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
80,1387049,135511,50+,F,China,VIVO,1000-2000,1137,500000-1000000,5000000000-10000000000,0,1,3934,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.3111,Medium,M,50+,8.277666160851503,0.6931471805599453,0.0,0.0,0.0,0.0,-0.3648189049237058,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
80,2993278,192316,50+,F,China,VIVO,1000-2000,1137,500000-1000000,5000000000-10000000000,0,1,83119,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.5312,High,M,41-49,11.32804062577311,0.6931471805599453,0.0,0.0,0.0,0.0,1.2426021203668398,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
80,8459531,95839,50+,F,China,VIVO,1000-2000,1137,500000-1000000,5000000000-10000000000,0,1,4352,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.3514,Medium,M,31-40,8.378620541552298,0.6931471805599453,0.0,0.0,0.0,0.0,-0.311620126872102,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
82,11132917,352639,31-40,M,China,HONOR,1000-2000,734,0-50000,0-1000000000,0,1,1141,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.8162,Low,F,18-23,7.040536390215956,0.6931471805599453,0.0,0.0,0.0,0.0,-1.0167350638086623,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
85,222455,65182,24-30,M,China,APPLE,5000+,2567,0-50000,0-1000000000,1,1,8903,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.6377,Medium,M,18-23,9.094255892955381,0.6931471805599453,0.0,0.0,0.0,0.0,0.0654900684547091,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
88,2598344,176511,12-17,F,China,IQOO,1000-2000,2042,0-50000,0-1000000000,0,1,14655,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.837,High,M,24-30,9.592605086913911,0.6931471805599453,0.0,0.0,0.0,0.0,0.32809945675029484,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
88,3860542,57531,12-17,F,China,IQOO,1000-2000,2042,0-50000,0-1000000000,0,1,535714,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.2765,High,M,18-23,13.191357582223725,0.6931471805599453,0.0,0.0,0.0,0.0,2.2244929954125965,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
89,1003186,404746,18-23,F,China,ONEPLUS,1000-2000,2802,50000-100000,1000000000-5000000000,1,1,16007,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.8723,High,M,18-23,9.68084387626357,0.6931471805599453,0.0,0.0,0.0,0.0,0.37459764471964274,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
89,5605873,107543,18-23,F,China,ONEPLUS,1000-2000,2802,50000-100000,1000000000-5000000000,1,1,62451,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.4169,High,F,18-23,11.042153540661412,0.6931471805599453,0.0,0.0,0.0,0.0,1.0919514652580478,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
101,7985283,407859,31-40,M,China,OPPO,2000-4000,2987,100000-500000,1000000000-5000000000,0,1,2869,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.1848,Medium,F,31-40,7.962067308753666,0.6931471805599453,0.0,0.0,0.0,0.0,-0.531126430853202,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
102,531991,276373,12-17,F,China,HONOR,2000-4000,2928,0-50000,1000000000-5000000000,0,1,28151,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0981,High,F,18-23,10.245373679001421,1.0986122886681098,0.0,0.0,0.0,0.0,0.6720814732656791,2.001678333500287,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
104,11407189,209120,31-40,F,China,VIVO,1000-2000,1252,100000-500000,1000000000-5000000000,1,1,59613,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.3983,High,F,18-23,10.995645724797772,0.6931471805599453,0.0,0.0,0.0,0.0,1.0674437722127361,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
117,1579085,49672,41-49,M,China,XIAOMI,1-1000,2261,100000-500000,1000000000-5000000000,1,1,1750,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.9872,Low,F,31-40,7.467942332285852,0.6931471805599453,0.0,0.0,0.0,0.0,-0.7915098314584039,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
117,2163531,14983,41-49,M,China,XIAOMI,1-1000,2261,100000-500000,1000000000-5000000000,1,1,2444,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.1207,Medium,F,50+,7.801800401908973,0.6931471805599453,0.0,0.0,0.0,0.0,-0.6155804540175555,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
117,5012442,118637,41-49,M,China,XIAOMI,1-1000,2261,100000-500000,1000000000-5000000000,1,1,1339,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.8802,Low,F,31-40,7.200424892944957,0.6931471805599453,0.0,0.0,0.0,0.0,-0.9324804439433514,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
117,10098057,227470,41-49,M,China,XIAOMI,1-1000,2261,100000-500000,1000000000-5000000000,1,1,1262,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.8565,Low,F,31-40,7.141245122350491,0.6931471805599453,0.0,0.0,0.0,0.0,-0.9636657323790321,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
120,5806201,327134,41-49,F,China,APPLE,5000+,2198,50000-100000,5000000000-10000000000,1,1,997857,1,1,0,0,0,1,0,0,1,0.0,6.012885613870524e-05,0.0,5.664,High,F,18-23,13.813366260601054,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,2.5522658111880516,-0.32613393012780506,4.932438691789455,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,Commented,No_Gift,No_Gift
128,2473289,136444,24-30,M,China,HUAWEI,2000-4000,3320,50000-100000,0-1000000000,0,1,9958,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.6825,Medium,F,18-23,9.20623194393164,0.6931471805599453,0.0,0.0,0.0,0.0,0.12449681032791353,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
131,3100467,255537,31-40,M,China,VIVO,2000-4000,561,0-50000,0-1000000000,0,1,1145,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.8176,Low,F,24-30,7.044032897274685,0.6931471805599453,0.0,0.0,0.0,0.0,-1.0148925493810368,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
143,7432815,236396,41-49,F,China,APPLE,5000+,1863,0-50000,1000000000-5000000000,1,1,666333,1,1,0,1,570,1,0,1,2,0.0,9.004506755631194e-05,9.004506755631194e-05,6.2065,High,M,24-30,13.409546325314176,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,6.3473892096560105,2.3394694277026304,-0.32613393012780506,4.932438691789455,-0.19803106766678616,8.221717999936317,18.676302737642935,Long,No_Like,Commented,Gifted,High_Gift
145,5532509,23730,31-40,M,China,VIVO,2000-4000,911,0-50000,0-1000000000,1,1,372914,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.1316,High,F,31-40,12.829105790619362,0.6931471805599453,0.0,0.0,0.0,0.0,2.0336013022876385,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
157,8930226,345168,12-17,F,China,XIAOMI,1000-2000,667,100000-500000,1000000000-5000000000,0,1,45407,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.2894,High,F,18-23,10.723443579959769,0.6931471805599453,0.0,0.0,0.0,0.0,0.9240045139271036,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
157,10948010,238649,12-17,F,China,XIAOMI,1000-2000,667,100000-500000,1000000000-5000000000,0,1,2059408,2,1,2,0,0,1,1,0,3,5.826917250005827e-05,2.913458625002914e-05,0.0,6.1735,High,F,41-49,14.537929606400152,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.0,0.0,2.9340806898482903,2.001678333500287,4.932438691789455,7.686109015110001,-0.11966752387194891,-0.09505241341447639,Long,Liked,Commented,No_Gift,No_Gift
163,851665,290895,31-40,F,China,XIAOMI,1000-2000,1072,0-50000,0-1000000000,1,1,4832,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.3933,Medium,M,18-23,8.483222671845084,0.6931471805599453,0.0,0.0,0.0,0.0,-0.2564991358408823,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
163,1136169,291582,31-40,F,China,XIAOMI,1000-2000,1072,0-50000,0-1000000000,1,1,14418,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.8305,High,F,24-30,9.576302060306647,0.6931471805599453,0.0,0.0,0.0,0.0,0.31950843684577246,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
163,6921804,30185,31-40,F,China,XIAOMI,1000-2000,1072,0-50000,0-1000000000,1,1,4762,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.3875,Medium,M,18-23,8.46863300080086,0.6931471805599453,0.0,0.0,0.0,0.0,-0.2641872883147001,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
163,8298309,218907,31-40,F,China,XIAOMI,1000-2000,1072,0-50000,0-1000000000,1,1,1845,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0083,Low,F,31-40,7.520776415062797,0.6931471805599453,0.0,0.0,0.0,0.0,-0.7636684577240531,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
163,9367093,261260,31-40,F,China,XIAOMI,1000-2000,1072,0-50000,0-1000000000,1,1,157614,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.7872,High,F,18-23,11.967910629541784,0.6931471805599453,0.0,0.0,0.0,0.0,1.5797871149759988,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
163,11604994,63179,31-40,F,China,XIAOMI,1000-2000,1072,0-50000,0-1000000000,1,1,5486,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.4441,Medium,M,12-17,8.610136937058975,0.6931471805599453,0.0,0.0,0.0,0.0,-0.18962057366430315,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
167,541927,244121,24-30,M,China,HUAWEI,2000-4000,3800,0-50000,1000000000-5000000000,1,1,1268,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.8584,Low,M,24-30,7.1459844677143876,0.6931471805599453,0.0,0.0,0.0,0.0,-0.9611682936312171,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
167,5438872,291618,24-30,M,China,HUAWEI,2000-4000,3800,0-50000,1000000000-5000000000,1,1,12258,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.7656,High,F,24-30,9.414015640094995,0.6931471805599453,0.0,0.0,0.0,0.0,0.23399021376621684,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
180,9026959,359970,24-30,M,China,APPLE,5000+,19,0-50000,0-1000000000,0,1,660203,1,1,0,0,0,1,0,0,1,0.0,9.08811380741984e-05,0.0,5.4988,High,F,24-30,13.400304157152945,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,2.334599187805046,-0.32613393012780506,4.932438691789455,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,Commented,No_Gift,No_Gift
189,5364384,64001,41-49,M,China,HONOR,1000-2000,2478,100000-500000,1000000000-5000000000,1,1,9804,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.6763,Medium,F,50+,9.190647738630446,0.6931471805599453,0.0,0.0,0.0,0.0,0.11628457948489589,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
193,4465146,134628,24-30,M,China,APPLE,5000+,3736,0-50000,0-1000000000,1,1,117799,1,1,0,0,0,1,0,0,1,0.0,0.0005093421845686297,0.0,4.8093,High,M,41-49,11.676743550199623,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,1.426354121555285,-0.32613393012780506,4.932438691789455,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,Commented,No_Gift,No_Gift
194,1463521,280318,12-17,F,China,OPPO,2000-4000,712,0-50000,0-1000000000,0,0,135450,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.7265,High,F,18-23,11.816365230284068,0.6931471805599453,0.0,0.0,0.0,0.0,1.4999289651474457,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
203,1232060,337499,31-40,M,China,VIVO,1000-2000,2491,100000-500000,10000000000-50000000000,1,1,479777,1,1,1,0,0,1,1,0,2,0.000125058099908916,0.000125058099908916,0.0,5.5097,High,F,18-23,13.08107877589796,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,2.166380631186346,-0.32613393012780506,4.932438691789455,4.776307491882421,-0.11966752387194891,-0.09505241341447639,Long,Liked,Commented,No_Gift,No_Gift
203,2582315,266677,31-40,M,China,VIVO,1000-2000,2491,100000-500000,10000000000-50000000000,1,1,7147,1,0,1,0,0,0,1,0,1,0.008395130824122009,0.0,0.0,3.6885,Medium,F,24-30,8.87458787627932,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,-0.05026587975739032,-0.32613393012780506,-0.19115831293500873,4.776307491882421,-0.11966752387194891,-0.09505241341447639,Medium,Liked,No_Comment,No_Gift,No_Gift
203,2702972,120579,31-40,M,China,VIVO,1000-2000,2491,100000-500000,10000000000-50000000000,1,1,8829,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.6344,Medium,F,41-49,9.085910293598007,0.6931471805599453,0.0,0.0,0.0,0.0,0.061092283189338396,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
208,2389721,207109,18-23,M,China,APPLE,5000+,534,0-50000,0-1000000000,0,1,4216,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.3388,Medium,M,24-30,8.34687925374656,0.6931471805599453,0.0,0.0,0.0,0.0,-0.32834647112113635,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
233,8975564,270703,18-23,M,China,HONOR,1000-2000,2193,50000-100000,1000000000-5000000000,1,1,3695,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.286,Medium,M,24-30,8.215006432761575,0.6931471805599453,0.0,0.0,0.0,0.0,-0.3978379868524968,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
236,10994270,273120,24-30,M,China,OPPO,2000-4000,1246,50000-100000,1000000000-5000000000,0,1,578144,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.307,High,F,31-40,13.267579981245042,0.6931471805599453,0.0,0.0,0.0,0.0,2.264659043284394,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
242,1602657,372631,50+,M,China,OPPO,1000-2000,2069,50000-100000,10000000000-50000000000,0,1,4530,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.3675,Medium,F,24-30,8.418697944667139,0.6931471805599453,0.0,0.0,0.0,0.0,-0.2905009950583966,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
242,2211019,107981,50+,M,China,OPPO,1000-2000,2069,50000-100000,10000000000-50000000000,0,1,84336,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.537,High,F,50+,11.342575956357265,0.6931471805599453,0.0,0.0,0.0,0.0,1.250261637668471,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
242,2633262,351080,50+,M,China,OPPO,1000-2000,2069,50000-100000,10000000000-50000000000,0,1,3270,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.2371,Medium,F,31-40,8.092851027538384,0.6931471805599453,0.0,0.0,0.0,0.0,-0.46220882688104736,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
242,3104548,355119,50+,M,China,OPPO,1000-2000,2069,50000-100000,10000000000-50000000000,0,1,342227,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.0973,High,F,24-30,12.743232460587903,0.6931471805599453,0.0,0.0,0.0,0.0,1.98834961342398,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Long,No_Like,No_Comment,No_Gift,No_Gift
242,3217564,164795,50+,M,China,OPPO,1000-2000,2069,50000-100000,10000000000-50000000000,0,1,3564,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.2716,Medium,F,31-40,8.178919332848396,0.6931471805599453,0.0,0.0,0.0,0.0,-0.41685439411962705,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Medium,No_Like,No_Comment,No_Gift,No_Gift
242,5885088,365942,50+,M,China,OPPO,1000-2000,2069,50000-100000,10000000000-50000000000,0,1,2114,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0627,Low,F,50+,7.656810091480378,0.6931471805599453,0.0,0.0,0.0,0.0,-0.6919843434830791,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
242,6170128,314136,50+,M,China,OPPO,1000-2000,2069,50000-100000,10000000000-50000000000,0,1,1290,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.8653,Low,F,31-40,7.1631723908466425,0.6931471805599453,0.0,0.0,0.0,0.0,-0.952110969902088,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
242,7403295,247716,50+,M,China,OPPO,1000-2000,2069,50000-100000,10000000000-50000000000,0,1,1783,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.9946,Low,F,50+,7.486613313139955,0.6931471805599453,0.0,0.0,0.0,0.0,-0.7816709977241155,-0.32613393012780506,-0.19115831293500873,-0.19803106766678616,-0.11966752387194891,-0.09505241341447639,Short,No_Like,No_Comment,No_Gift,No_Gift
